No.,Sentence,StemWords,MatchWords,Use
812,In  a section  entitled  ‘How  Sovereignty  is  Lost’  he argues  that such  loss occurs when a nation  is placed under the authority of another “so that is it the latter  that  exercises  supreme  authority  to  give  and  enforce  the  laws  within  the  formers’  territory”  (Morgenthau  1960: 318).,"['section', 'entitl', 'sovereignti', 'lost', 'argu', 'loss', 'occur', 'nation', 'place', 'author', 'anoth', 'latter', 'exercis', 'suprem', 'author', 'give', 'enforc', 'law', 'within', 'former', 'territori', 'morgenthau']",set(),N
813,"This can take place in two possible ways, namely (i) by giving the other  nation  veto-power  from  the  outside  or  (ii)  through  the  physical  violation  of territorial  integrity  which “places the agents of B  above A in terms of lawgiving and -enforcing”,  in other words by  taking  physical  control  of the  authority  structure  through  occupation  (Morgenthau  1960:  322).","['take', 'place', 'two', 'possibl', 'way', 'name', 'give', 'nation', 'outsid', 'ii', 'physic', 'violat', 'territori', 'integr', 'place', 'agent', 'b', 'term', 'lawgiv', 'word', 'take', 'physic', 'control', 'author', 'structur', 'occup', 'morgenthau']",{'control'},Y
814,"Ultimately,  ‘civilian’  means do not fundamentally damage territorial  integrity,  only war does,  as  “it is the very essence of war to penetrate the territory of the enemy” (Morgenthau  1960: 314).","['ultim', 'civilian', 'mean', 'fundament', 'damag', 'territori', 'integr', 'war', 'essenc', 'war', 'penetr', 'territori', 'enemi', 'morgenthau']",set(),N
815,"64  Waltz  1979:  118).104  His  notion that  international  structure  “molds agents”  and  thereby  “causes”  states to  be  alike  by  encouraging  “similarities  of attributes  and  of behaviour”  (Waltz  1979:  74,  76)  blends socialization and competition to some kind of casual force,  but  it  also  involves  reflective  activity  on  the  side  of states.","['waltz', 'notion', 'intern', 'structur', 'mold', 'agent', 'therebi', 'caus', 'state', 'alik', 'encourag', 'similar', 'attribut', 'behaviour', 'waltz', 'blend', 'social', 'competit', 'kind', 'casual', 'forc', 'also', 'involv', 'reflect', 'activ', 'side', 'state']",{'intern'},Y
816,"Other  than  in  Darwinian  evolutionary processes where  selection takes place randomly, Waltz suggests that states  can come to understand the ‘rules of the game’  and learn to adapt.105  is/should  be.","['darwinian', 'evolutionari', 'process', 'select', 'take', 'place', 'randomli', 'waltz', 'suggest', 'state', 'come', 'understand', 'rule', 'game', 'learn']",set(),N
817,"For  scholars   When  Waltz asserts that “those who  survive share certain  characteristics” (Waltz  1979:  77) the question  is whether this refers only to behaviour or to the very understanding of  what  a  state  like  Barry  Buzan  structural  realisms’  “demonstration  effect”  of  reward  and  punishment  explains  how  life  in  anarchy  “will  push the range of governmental functions towards sovereignty” (Buzan et al.,  1993:  39).","['scholar', 'waltz', 'assert', 'surviv', 'share', 'certain', 'characterist', 'waltz', 'question', 'whether', 'refer', 'behaviour', 'understand', 'state', 'like', 'barri', 'buzan', 'structur', 'realism', 'demonstr', 'effect', 'reward', 'punish', 'explain', 'life', 'anarchi', 'push', 'rang', 'government', 'function', 'toward', 'sovereignti', 'buzan', 'et']",set(),N
818,This may be giving too much credit to the  ‘logic of anarchy’.,"['may', 'give', 'much', 'credit', 'logic', 'anarchi']",set(),N
819,While one may argue that  the  co-existence  of autonomous  units  creates  a situation  of anarchy (Buzan  et al.,"['one', 'may', 'argu', 'autonom', 'unit', 'creat', 'situat', 'anarchi', 'buzan', 'et', 'al']",set(),N
820,1993 :  Ch.,['ch'],set(),N
821,"4),  and  while  the  condition  of anarchy  encourages  the  practice  of balancing  (see  below), there  is no compelling  logic  in the realist narrative which  suggests that anarchy  conditions  states to  be  autonomous,  or desire  autonomy/territorial  integrity.","['condit', 'anarchi', 'encourag', 'practic', 'balanc', 'see', 'compel', 'logic', 'realist', 'narr', 'suggest', 'anarchi', 'condit', 'state', 'autonom', 'desir', 'integr']",{'practic'},Y
822,"Waltz does  not distinguish  between  structure  encouraging balancing and  shaping  states themselves,  which  masks that the  constitutive argument is  not there.","['waltz', 'distinguish', 'structur', 'encourag', 'balanc', 'shape', 'state', 'mask', 'constitut', 'argument']",set(),N
823,"As  Wendt has  pointed  out,  the  static  ontology  of  the  state  leaves  structural  realism  without  room  for  processes  of  socialisation  or evolution  operating  on  the  level  of ontology (Wendt  1987;  1992;  1999;  also Ruggie  1986).106  The  second  prominent  attempt  of  fixing  the  spatial  configuration  of  the  state  as  an  autonomous entity  seeking territorial  integrity  is to  point towards  the  constitutive  force  of nationalism (thus focusing on the community in Weber’s definition).","['wendt', 'point', 'static', 'ontolog', 'state', 'leav', 'structur', 'realism', 'without', 'room', 'process', 'socialis', 'evolut', 'oper', 'level', 'ontolog', 'wendt', 'also', 'ruggi', 'second', 'promin', 'attempt', 'fix', 'spatial', 'configur', 'state', 'autonom', 'entiti', 'seek', 'territori', 'integr', 'point', 'toward', 'constitut', 'forc', 'nation', 'thu', 'focus', 'commun', 'weber', 'definit']",set(),N
824,Classical realists  like  Carr  and  Morgenthau  favoured  ‘the  nation’  as  the  political  entity  whose  relations  they  studied.,"['classic', 'realist', 'like', 'carr', 'morgenthau', 'favour', 'nation', 'polit', 'entiti', 'whose', 'relat', 'studi']",set(),N
825,"In  his  study  on  the  evolution  of nationalism,  Carr  notes  that  the  state  merely was “a colourless legal word” (Carr,  1945:  1).","['studi', 'evolut', 'nation', 'carr', 'note', 'state', 'mere', 'colourless', 'legal', 'word', 'carr']",set(),N
826,Morgenthau identifies nationalism  as  the  reason  why  the  mass  of  individuals  in  a  society  identify  themselves  with  the  foreign  policy  wielded  by  small  number  of  people.,"['morgenthau', 'identifi', 'nation', 'reason', 'mass', 'individu', 'societi', 'identifi', 'foreign', 'polici', 'wield', 'small', 'number', 'peopl']",set(),N
827,"He  defines  the  nation  as  “an  104  For  critical  discussions  of Waltz’  market  analogy,  see  Buzan  et  al.","['defin', 'nation', 'critic', 'discuss', 'waltz', 'market', 'analog', 'see', 'buzan', 'et', 'al']",set(),N
828,(1993);  Walker  (1993);  Guzzini  (1998);  Inayatullah  and  Blaney  (2004:  Ch.,"['walker', 'guzzini', 'inayatullah', 'blaney', 'ch']",set(),N
829,4).,[],set(),N
830,"One  observer notes that the  relationship  between  ‘self-help’  and  competition  is  underdeveloped,  if not  “fundamentally  flawed”  (Glaser, 1994).","['one', 'observ', 'note', 'relationship', 'competit', 'underdevelop', 'fundament', 'flaw', 'glaser']",set(),N
831,"105 For an attempt to buttress Waltz’  argument with Darwinian logic, see Thayer (2000).","['attempt', 'buttress', 'waltz', 'argument', 'darwinian', 'logic', 'see', 'thayer']",set(),N
832,See also  the critical response by Bell and Macdonald (2001).,"['see', 'also', 'critic', 'respons', 'bell', 'macdonald']",set(),N
833,"106  For  a  more  sympathetic  interpretation,  see  Hobson  (2000:  28ff), Goddard  and  Nexon  (2005:  34ff).","['sympathet', 'interpret', 'see', 'hobson', 'goddard', 'nexon']",set(),N
834,"65  abstraction  from  a  number of individuals  who  have  certain  characteristics  in  common”  (Morgenthau  1960:  101) and  suggests that there  is  an  inverse relationship  between  “the  emotional  intensity  of  the  identification  of  the  individual  with  his  nation”  and  the  stability  and  sense  of  security  within  a  society  (Ibid.,  106).","['abstract', 'number', 'individu', 'certain', 'characterist', 'common', 'morgenthau', 'suggest', 'invers', 'relationship', 'emot', 'intens', 'identif', 'individu', 'nation', 'stabil', 'sens', 'secur', 'within', 'societi']",{'secur'},Y
835,"He  also  argues  that  the  existence  of a  “national  character”  and  “national  morale”  are  core  elements  of every  state  with  decisive  influence  on  its vitality (Ibid., 269f).","['also', 'argu', 'exist', 'nation', 'charact', 'nation', 'moral', 'core', 'element', 'everi', 'state', 'decis', 'influenc', 'vital']",set(),N
836,The  importance of nationalism  as a cohesive force  is also noted  by structural  realists.,"['import', 'nation', 'cohes', 'forc', 'also', 'note', 'structur', 'realist']",set(),N
837,"Waltz in Man,  the State and War  takes up Rousseau’s  point that the unity of the  state  is achieved through  a “public spirit  or patriotism”,  which  Waltz sees  mirrored  in  the  idea of nationality.","['waltz', 'man', 'state', 'war', 'take', 'rousseau', 'point', 'uniti', 'state', 'achiev', 'public', 'spirit', 'patriot', 'waltz', 'see', 'mirror', 'idea', 'nation']",set(),N
838,"He  even  comes to  suggest that  “the  centripetal  force  of nationalism  may  itself explain  why  states  can  be  thought of as  units”  (Ibid.,  174ff;  also Grieco  1990.).","['even', 'come', 'suggest', 'centripet', 'forc', 'nation', 'may', 'explain', 'state', 'thought', 'unit', 'also', 'grieco']",set(),N
839,"Gilpin  (1981:  14f)  notes the close  link  between  realist  state-centrism  and  nationalism  and  Mearsheimer  (1990:  18ff  in  Brown),  mentions  nationalism  as  beliefs  of uniqueness  and  pride  “which  hold  that  a  nation  should  have  its  own  state”  and  calls  it  a  “second  order  force  in  international  politics”  (Ibid.,  19;  see  also  Posen  1993).","['gilpin', 'note', 'close', 'link', 'realist', 'nation', 'mearsheim', 'brown', 'mention', 'nation', 'belief', 'uniqu', 'pride', 'hold', 'nation', 'state', 'call', 'second', 'order', 'forc', 'intern', 'polit', 'see', 'also', 'posen']",{'intern'},Y
840,"Buzan’s  conceptualization  of  the  state  primarily  as  a  “binding  idea”  or  “organizing  ideology”  provides  the  most  elaborate  discussion among realists of the meaning of ‘national’ security (Buzan  1991: 64,  72-82).","['buzan', 'conceptu', 'state', 'primarili', 'bind', 'idea', 'organ', 'ideolog', 'provid', 'elabor', 'discuss', 'among', 'realist', 'mean', 'nation', 'secur', 'buzan']","{'secur', 'organ'}",Y
841,There  is  an  empirical  and  a  conceptual  problem  with  this  argument.,"['empir', 'conceptu', 'problem', 'argument']",set(),N
842,"First,  history  is  replete  with  examples  of nationalism  as  a  force  undermining rather than  strengthening  ‘the state’.","['first', 'histori', 'replet', 'exampl', 'nation', 'forc', 'undermin', 'rather', 'strengthen', 'state']",set(),N
843,The fact that nationalistic sentiments may lead to the disintegration of a state  does  not fit with a static ontology and  renders nationalism  unsuitable for supporting the  conception  of  the  state  as  a  geographical  unit  with  fixed  borders.,"['fact', 'nationalist', 'sentiment', 'may', 'lead', 'disintegr', 'state', 'fit', 'static', 'ontolog', 'render', 'nation', 'unsuit', 'support', 'concept', 'state', 'geograph', 'unit', 'fix', 'border']",set(),N
844,"As  Lapid  and  Kratochwil  observe,  Buzan  (1991:  72)  is  aware  of this  conceptual  problem  and,  hence,  does  not  incorporate  nationalism  in  his  subsequent  reformulation  of structural  realism  (Buzan  et  al.","['lapid', 'kratochwil', 'observ', 'buzan', 'awar', 'conceptu', 'problem', 'henc', 'incorpor', 'nation', 'subsequ', 'reformul', 'structur', 'realism', 'buzan', 'et', 'al']",set(),N
845,1993).,[],set(),N
846,"Similarly,  the  rudimentary attempts  by  Mearsheimer and  Posen  to  integrate  nationalism  into  structural  realism  are  highly selective (Lapid  and  Kratochwil,  1996).","['similarli', 'rudimentari', 'attempt', 'mearsheim', 'posen', 'integr', 'nation', 'structur', 'realism', 'highli', 'select', 'lapid', 'kratochwil']",set(),N
847,"Even if one ignores these inconsistencies, second, from a deep theory perspective  the  ‘binding  idea’  would  need to  embedded  in  an  account of the  human  condition.","['even', 'one', 'ignor', 'inconsist', 'second', 'deep', 'theori', 'perspect', 'bind', 'idea', 'would', 'need', 'embed', 'account', 'human', 'condit']",set(),N
848,"Yet  realists do not elaborate why a state  is formed around a  ‘national  morale’  or a  ‘binding  idea’,  why  this  idea  would  be  connected  a  certain  territory,  or when/how  such  an  idea  may be threatened.","['yet', 'realist', 'elabor', 'state', 'form', 'around', 'nation', 'moral', 'bind', 'idea', 'idea', 'would', 'connect', 'certain', 'territori', 'idea', 'may', 'threaten']",set(),N
849,"The State in Time: Uncertainty and Experience While the realist account of anarchy provides no convincing  logic for why states should  be conceptualized as autonomous/territorially exclusive and  fixed units,  it fares better in  explaining their desire for a certain  kind of ‘power’  that protects this existence once this  66  ontology  is  accepted.","['state', 'time', 'uncertainti', 'experi', 'realist', 'account', 'anarchi', 'provid', 'convinc', 'logic', 'state', 'conceptu', 'exclus', 'fix', 'unit', 'fare', 'better', 'explain', 'desir', 'certain', 'kind', 'power', 'protect', 'exist', 'ontolog', 'accept']",set(),N
850,"Notwithstanding the  weakness this  disconnect  brings to  realisms’  causal  narrative,  it  is  important  to  look  at  this  account  more  closely  because  it  shifts  attention  to  the  temporal  dimension  by  emphasizing  (future)  uncertainty  and  (past)  experience  and  highlights  distrust/pessimism  as  a  central  feature  of  the  realist  narrative.107  Realists  stress that  because  under  ‘anarchy’  no third  party will  protect  individual  states  from  arbitrary  violence,  states  live  in  uncertainty.","['notwithstand', 'weak', 'disconnect', 'bring', 'realism', 'causal', 'narr', 'import', 'look', 'account', 'close', 'shift', 'attent', 'tempor', 'dimens', 'emphas', 'futur', 'uncertainti', 'past', 'experi', 'highlight', 'central', 'featur', 'realist', 'realist', 'stress', 'anarchi', 'third', 'parti', 'protect', 'individu', 'state', 'arbitrari', 'violenc', 'state', 'live', 'uncertainti']",set(),N
851,"More  precisely,  they  invoke  the  Hobbesian  state  of nature  where  individuals  (states)  can  never  be  sure  that  others  will  not take  advantage  of them  and  therefore  live  in  “continual  fear  and  danger of violent  death” (Hobbes in Doyle  1997:  114).","['precis', 'invok', 'hobbesian', 'state', 'natur', 'individu', 'state', 'never', 'sure', 'other', 'take', 'advantag', 'therefor', 'live', 'continu', 'fear', 'danger', 'violent', 'death', 'hobb', 'doyl']",set(),N
852,The key point here is not the states’  situatedness in  space  as  exclusive  territorial  units  co-existing  without  an  overarching  authority.,"['key', 'point', 'state', 'situated', 'space', 'exclus', 'territori', 'unit', 'without', 'overarch', 'author']",set(),N
853,The  absence of a third party arbiter as such does not explain why states fear each other.,"['absenc', 'third', 'parti', 'arbit', 'explain', 'state', 'fear']",set(),N
854,"This,  states  owe  to their  situatedness  as  reflexive  beings  in  time.","['state', 'owe', 'situated', 'reflex', 'be', 'time']",set(),N
855,"More  precisely,  the  deeper  reason  is that there  is  no guarantee that agreements made today will  be  respected  in the  future, that is, there  is no enforcement mechanism which constrains the future behaviour  of others and makes the future (somewhat) predictable.","['precis', 'deeper', 'reason', 'guarante', 'agreement', 'made', 'today', 'respect', 'futur', 'enforc', 'mechan', 'constrain', 'futur', 'behaviour', 'other', 'make', 'futur', 'somewhat', 'predict']",set(),N
856,States cannot rule out war as the  existential threat to territorial integrity.,"['state', 'rule', 'war', 'existenti', 'threat', 'territori', 'integr']",set(),N
857,"Importantly,  the  threat does  not  stem  from  war per se  but  from  a  particular war which  holds the possibility of military defeat, that is, of being “conquered” (Mearsheimer 2001:  3 1).108 This possibility emerges from another state possessing more military capabilities,  specifically from the possibility that these capabilities are used offensively to invade and  occupy  the  territory  of  others.","['importantli', 'threat', 'stem', 'war', 'per', 'se', 'particular', 'war', 'hold', 'possibl', 'militari', 'defeat', 'conquer', 'mearsheim', 'possibl', 'emerg', 'anoth', 'state', 'possess', 'militari', 'capabl', 'specif', 'possibl', 'capabl', 'use', 'offens', 'invad', 'occupi', 'territori', 'other']",set(),N
858,"The  notion  of  war  as  a  possibility  is  important  here  because it clarifies that to say “among states, the state of nature is a state of war” (Waltz  1979:  103)  does  not  mean that war  is  ongoing but,  rather,  that  it  may  break out  at  any  point in time.","['notion', 'war', 'possibl', 'import', 'clarifi', 'say', 'among', 'state', 'state', 'natur', 'state', 'war', 'waltz', 'mean', 'war', 'ongo', 'rather', 'may', 'break', 'point', 'time']",set(),N
859,"In that sense, the condition foreign policy operates under is marked not by  war  itself  but  by  the  possibility  of  war,  making  war  as  an  “ever  present”  threat  (Morgenthau  1960:  9).","['sens', 'condit', 'foreign', 'polici', 'oper', 'mark', 'war', 'possibl', 'war', 'make', 'war', 'ever', 'present', 'threat', 'morgenthau']",set(),N
860,"As  Carr phrases  it,  war forever “lurks  in  the  background” (Can-  2001:  102).","['carr', 'phrase', 'war', 'forev', 'lurk', 'background']",set(),N
861,"Strictly  speaking,  the  language  of the  threat  as  ‘ever  present’  and  in  the  ‘background’  does  not  fully  capture the  logic  within  which  it emerges and that  it  relies  on a particular understanding ofpast andfuture.","['strictli', 'speak', 'languag', 'threat', 'ever', 'present', 'background', 'fulli', 'captur', 'logic', 'within', 'emerg', 'reli', 'particular', 'understand', 'ofpast', 'andfutur']",set(),N
862,This must be looked at more carefully.,"['must', 'look', 'care']",set(),N
863,"107  From  a deep  theorizing perspective,  pessimism  is not grounded in  human  nature,  as  Annette  Freyberg Inan (2004) suggests, but in an account of the human condition.","['deep', 'theoriz', 'perspect', 'pessim', 'ground', 'human', 'natur', 'annett', 'freyberg', 'inan', 'suggest', 'account', 'human', 'condit']",set(),N
864,"108  Morgenthau  points  out  the  difficulty  of  viewing  war  a  ‘common  threat’  when  noting  “humanity  is  united  in  its  opposition  to  war  as  such,  war  in  the  abstract...[but]  splits  into  its  national  components  when the  issue  is...a particular war”  (Morgenthau  1960:  267).","['morgenthau', 'point', 'difficulti', 'view', 'war', 'common', 'threat', 'note', 'human', 'unit', 'opposit', 'war', 'war', 'abstract', 'split', 'nation', 'compon', 'issu', 'particular', 'war', 'morgenthau']",set(),N
865,"States  may  worry  about the  violation  of the  territorial  integrity  of other  states  if this  leads  to  a  shift  in  the  balance of power (Snyder  1997: 24)  67  When  realists  emphasise that “uncertainty is given by the  human condition” (Copeland,  2000:  210) it is important to be clear that there are, strictly speaking, two ways in which  uncertainty  comes  to  play  out:  the  impossibility  of  knowing  what  others  think  (the  famous  ‘problem  of other minds’)  and  the  impossibility  of knowing (what  others  think  in) the future.","['state', 'may', 'worri', 'violat', 'territori', 'integr', 'state', 'lead', 'shift', 'balanc', 'power', 'snyder', 'realist', 'emphasis', 'uncertainti', 'given', 'human', 'condit', 'copeland', 'import', 'clear', 'strictli', 'speak', 'two', 'way', 'uncertainti', 'come', 'play', 'imposs', 'know', 'other', 'think', 'famou', 'problem', 'mind', 'imposs', 'know', 'other', 'think', 'futur']",set(),N
866,The two are often conflated in the literature.,"['two', 'often', 'conflat', 'literatur']",set(),N
867,It is useful to keep them apart  analytically because the  inability to know the future  is the more crucial  one.,"['use', 'keep', 'apart', 'analyt', 'inabl', 'know', 'futur', 'crucial', 'one']",set(),N
868,"Regardless  of what the  interests of state Y are today, even  in a state of full transparency and perfect  information  state  X  cannot  know  what  Y ’s  interests  will  be  like  tomorrow  and,  consequently, what state Y might do with the military capabilities at its disposal (indeed,  Y in all likelihood does not know for certain, either).","['regardless', 'interest', 'state', 'today', 'even', 'state', 'full', 'transpar', 'perfect', 'inform', 'state', 'x', 'know', 'interest', 'like', 'tomorrow', 'consequ', 'state', 'might', 'militari', 'capabl', 'dispos', 'inde', 'likelihood', 'know', 'certain', 'either']",{'inform'},Y
869,Therefore even states with peaceful  relations  today  evaluate  each  other  from  the  position  of the  future.,"['therefor', 'even', 'state', 'peac', 'relat', 'today', 'evalu', 'posit', 'futur']",set(),N
870,"And  because  the  future is unknown, indeed contingent, the other state’s intention must also be considered  unknown/contingent.","['futur', 'unknown', 'inde', 'conting', 'state', 'intent', 'must', 'also', 'consid']",set(),N
871,"More  precisely,  for  realists  states  (should)  respond  the  unknowability/contingency  of  the  future  with  pessimism,  that  is,  with  a  worst-case  scenario  based  on  the  possibility  that  the  intentions  of others  might  be  hostile.","['precis', 'realist', 'state', 'respond', 'futur', 'pessim', 'scenario', 'base', 'possibl', 'intent', 'other', 'might', 'hostil']",set(),N
872,They  argue that states are better off mistrusting each other and frame the relationship as one of  potential adversaries.109 Pessimist states are states which fear others in the future.,"['argu', 'state', 'better', 'mistrust', 'frame', 'relationship', 'one', 'potenti', 'pessimist', 'state', 'state', 'fear', 'other', 'futur']",set(),N
873,"to   The  concern  that  today’s  friend  might  be  tomorrow’s  enemy  informs  Joseph  Grieco’s  well-known  argument that  states  worry  about  ‘relative  gains’,  which  he  identifies  as  a  central  feature of realist logic.","['concern', 'today', 'friend', 'might', 'tomorrow', 'enemi', 'inform', 'joseph', 'grieco', 'argument', 'state', 'worri', 'rel', 'gain', 'identifi', 'central', 'featur', 'realist', 'logic']",{'inform'},Y
874,"In Grieco’s words, because states are unable to predict or  readily  to  control  the  future  interest  of  partners,  and  hence  are  “uncertain  about  on  another’s future  intentions...they  pay  close  attention  to  how  cooperation  might  affect  relative capabilities  in  the future  (Grieco,  1990:  45,  emphasis  in  original).","['grieco', 'word', 'state', 'unabl', 'predict', 'readili', 'control', 'futur', 'interest', 'partner', 'henc', 'uncertain', 'anoth', 'futur', 'intent', 'pay', 'close', 'attent', 'cooper', 'might', 'affect', 'rel', 'capabl', 'futur', 'grieco', 'emphasi', 'origin']",{'control'},Y
875,This  distrust  about  future  intentions  makes  them  “acutely  sensitive”  to  any  (anticipated)  erosion  of  their relative  capabilities  (Grieco  1993:  127).,"['distrust', 'futur', 'intent', 'make', 'acut', 'sensit', 'anticip', 'eros', 'rel', 'capabl', 'grieco']",set(),N
876,"The  tragic  consequence  of this  logic  was  famously  laid  out  by  John  Herz,  the  first  IR theorist  systematically  thinking  about  the  implications  of the  condition  of uncertainty  states  find themselves  in  and  who,  thereby,  formulated  a  central  element  of the  hard  core  of the  realist  paradigm  (Herz  1951;  see  also  Booth  and  Wheeler  2008).","['tragic', 'consequ', 'logic', 'famous', 'laid', 'john', 'herz', 'first', 'ir', 'theorist', 'systemat', 'think', 'implic', 'condit', 'uncertainti', 'state', 'find', 'therebi', 'formul', 'central', 'element', 'hard', 'core', 'realist', 'paradigm', 'herz', 'see', 'also', 'booth', 'wheeler']",set(),N
877,"Herz  noted  that  states  situated  in  an  anarchical  environment  respond  to  “uncertainty  and  anxiety  as  to  [its]  neighbours’  intentions”  by  mistrusting  each  other  and  acquiring  military  means  for  protection  (Herz,  1951:  3).","['herz', 'note', 'state', 'situat', 'anarch', 'environ', 'respond', 'uncertainti', 'anxieti', 'neighbour', 'intent', 'mistrust', 'acquir', 'militari', 'mean', 'protect', 'herz']",set(),N
878,"As  Waltz summarised the logic “because any state may at any time use force, all states must  109 Herein lies the logical problem realists have with conceptualizing ‘common interests’: because  assuming the  ‘worst  case’  minimizes  unpleasant  surprises,  for  realists  states  are  (or  should  be)  pessimists and should always consider interests to be conflicting.","['waltz', 'summaris', 'logic', 'state', 'may', 'time', 'use', 'forc', 'state', 'must', 'herein', 'lie', 'logic', 'problem', 'realist', 'conceptu', 'common', 'interest', 'assum', 'worst', 'case', 'minim', 'unpleas', 'surpris', 'realist', 'state', 'pessimist', 'alway', 'consid', 'interest', 'conflict']",set(),N
879,68  constantly  be  ready  either  to  counter  force  with  force”  (Waltz  2001:  160).,"['constantli', 'readi', 'either', 'counter', 'forc', 'forc', 'waltz']",set(),N
880,"Herz  famously  captured  the  tragic  consequence  of this  distrust  in  the  notion  of the  security  dilemma  where  uncertainty  turns  relations  among  states  striving  for  self-preservation  into  a  competition  for  military  power  (Herz  1951;  Jervis,  1978,  1988;  Booth  and  Wheeler 2008).","['herz', 'famous', 'captur', 'tragic', 'consequ', 'distrust', 'notion', 'secur', 'dilemma', 'uncertainti', 'turn', 'relat', 'among', 'state', 'strive', 'competit', 'militari', 'power', 'herz', 'jervi', 'booth', 'wheeler']",{'secur'},Y
881,"It  is  worth  pointing  out that differences  exist among realists  with  regard to reading the  future,  observable  in  the  split  between  ‘offensive’  and  ‘defensive’  realism.","['worth', 'point', 'differ', 'exist', 'among', 'realist', 'regard', 'read', 'futur', 'observ', 'split', 'offens', 'defens', 'realism']",set(),N
882,"The  former  suggest  that  states  (must)  always  base  their  expectations  on  worst-case  scenarios  and  follow the logic of “the best defense  is a good offense” by “relentlessly seeking power”  (Mearsheimer,  2001:  21,  36).","['former', 'suggest', 'state', 'must', 'alway', 'base', 'expect', 'scenario', 'follow', 'logic', 'best', 'defens', 'good', 'offens', 'relentlessli', 'seek', 'power', 'mearsheim']",set(),N
883,"By  contrast,  defensive  realists  argue that  states  are  aware  of the  potential  danger  of the  spiral  triggered  by  the  security  dilemma  and  hesitant  to  ever increase their capabilities (Jervis  1999:  4;  Waltz  1979:  126).","['contrast', 'defens', 'realist', 'argu', 'state', 'awar', 'potenti', 'danger', 'spiral', 'trigger', 'secur', 'dilemma', 'hesit', 'ever', 'increas', 'capabl', 'jervi', 'waltz']",{'secur'},Y
884,"Indeed, they hold that  the  security  dilemma  can  be  eased  by  arguing  that  states  can  make  the  future  more  predictable  by  taking  into  account  what  Taliaferro  (2000)  has  called  “structural  modifiers”,  such  as  geography,  signalled  intentions  and/or reciprocal  behaviour.","['inde', 'hold', 'secur', 'dilemma', 'eas', 'argu', 'state', 'make', 'futur', 'predict', 'take', 'account', 'taliaferro', 'call', 'structur', 'modifi', 'geographi', 'signal', 'intent', 'reciproc', 'behaviour']",{'secur'},Y
885,"Hence,  in  an  important  way  the  disagreement  is  about  the  value  of  present  knowledge  for  predicting the future; more specifically about what kind of knowledge should  be used to  deal with uncertainty.","['henc', 'import', 'way', 'disagr', 'valu', 'present', 'knowledg', 'predict', 'futur', 'specif', 'kind', 'knowledg', 'use', 'deal', 'uncertainti']",set(),N
886,The  important  question  remaining  is:  what  is  this  knowledge  and  where  does  it  come  from?,"['import', 'question', 'remain', 'knowledg', 'come']",set(),N
887,Hobbes wrote in the Leviathan that the  ‘state of nature’  is a ‘state of war’  because  the  former  is  a  condition  “wherein  the  will  to  battle  is  sufficiently  known”  (in  Doyle  1997:  114).,"['hobb', 'wrote', 'leviathan', 'state', 'natur', 'state', 'war', 'former', 'condit', 'wherein', 'battl', 'suffici', 'known', 'doyl']",set(),N
888,"This  makes anarchy a state of war not simply because  of the  absence  of an  overarching  sovereign  but  because  of a  presence  of ‘sufficient  knowledge’  which,  for  realists, comes from history.","['make', 'anarchi', 'state', 'war', 'simpli', 'absenc', 'overarch', 'sovereign', 'presenc', 'suffici', 'knowledg', 'realist', 'come', 'histori']",set(),N
889,"Worst case scenarios projected  into an uncertain  future  are  not  invented  out  of thin  air  but,  rather,  view  the  future  through  the  past.","['worst', 'case', 'scenario', 'project', 'uncertain', 'futur', 'invent', 'thin', 'air', 'rather', 'view', 'futur', 'past']",set(),N
890,"Paradigmatic  statements  by  realists,  likely  invoking  Thucydides  or  Machiavelli,  cannot  go  without  pointing  to  the  historical  ‘record’  of conflict  as  a  recurrent  phenomenon,  a  habit  that  stretches  from  Morgenthau’s  note  that  the  struggle  for  power  is  the  law  of  politics  “universal  in  time  and  space  and  space  and  an  undeniable  fact  o f  experience”  (Morgenthau  1960:  33,  emphasis  added)  to  Mearsheimer’s  famous  ‘back  to  the  future’  argument  which  predicted  that,  with  the  end  of the  Cold  War,  European  states  were  likely  to  return  to  competition  and  conflict  (Mearsheimer,  1990).","['paradigmat', 'statement', 'realist', 'like', 'invok', 'thucydid', 'machiavelli', 'go', 'without', 'point', 'histor', 'record', 'conflict', 'recurr', 'phenomenon', 'habit', 'stretch', 'morgenthau', 'note', 'struggl', 'power', 'law', 'polit', 'univers', 'time', 'space', 'space', 'undeni', 'fact', 'f', 'experi', 'morgenthau', 'emphasi', 'ad', 'mearsheim', 'famou', 'back', 'futur', 'argument', 'predict', 'end', 'cold', 'war', 'european', 'state', 'like', 'return', 'competit', 'conflict', 'mearsheim']",set(),N
891,"Colin  Gray  puts  it  succinctly when noting that for realists “the future is the past” (Gray,  1999).","['colin', 'gray', 'put', 'succinctli', 'note', 'realist', 'futur', 'past', 'gray']",set(),N
