No.,Sentence,StemWords,MatchWords,Use
1478,"In May 2015, Pew Research  released  a  study  in  which  74  percent  of  Americans  said  it  was  “very  important”  to  be  “in  control  of  who  can  get  info  about  you.”  Edelman,  one  of  the  world’s  largest  public relations fi rms, does an annual study  called The Trust Barometer.","['may', 'pew', 'research', 'releas', 'studi', 'percent', 'american', 'said', 'import', 'control', 'get', 'info', 'edelman', 'one', 'world', 'largest', 'public', 'relat', 'fi', 'rm', 'annual', 'studi', 'call', 'trust', 'baromet']",{'control'},Y
1479,The 2015 edition  of  this  survey  showed  a  huge  jump  in  the  importance  consumers  place  in  privacy  of  their personal data.,"['edit', 'survey', 'show', 'huge', 'jump', 'import', 'consum', 'place', 'privaci', 'person', 'data']",set(),N
1480,"The study revealed that  80  percent  of  consumers,  across  dozens  of  countries and industries, listed this as a top  issue in evaluating brands they trust.","['studi', 'reveal', 'percent', 'consum', 'across', 'dozen', 'countri', 'industri', 'list', 'top', 'issu', 'evalu', 'brand', 'trust']",{'industri'},Y
1481,"Finally,  HyTrust, an emerging technology company,  published a study on the impact of a cyber  breach on customer loyalty and trust.","['final', 'hytrust', 'emerg', 'technolog', 'compani', 'publish', 'studi', 'impact', 'cyber', 'breach', 'custom', 'loyalti', 'trust']","{'cyber', 'technolog'}",Y
1482,"Of the  2,000 consumers surveyed, 52 percent said a  breach would cause them to take their busi- ness elsewhere.3 What business can afford to  lose 50 percent of its customers?","['consum', 'survey', 'percent', 'said', 'breach', 'would', 'caus', 'take', 'ness', 'busi', 'afford', 'lose', 'percent', 'custom']",set(),N
1483,What these numbers make clear is that con- sumers  are  paying  attention  to  cybersecurity  issues  and  that  failure  to  address  these  con- cerns comes at a company’s own risk.,"['number', 'make', 'clear', 'sumer', 'pay', 'attent', 'cybersecur', 'issu', 'failur', 'address', 'cern', 'come', 'compani', 'risk']",{'cybersecur'},Y
1484,"Recent  attacks  have  served  as  learning  moments  for  many  companies  and  consumers,  allowing  them to gain a fi rmer understanding of just   how damaging such an attack can be.","['recent', 'attack', 'serv', 'learn', 'moment', 'mani', 'compani', 'consum', 'allow', 'gain', 'fi', 'rmer', 'understand', 'damag', 'attack']",set(),N
1485,"However,  with this knowledge comes increased expecta- tions for how companies safeguard their data  and that of their consumers.","['howev', 'knowledg', 'come', 'increas', 'tion', 'compani', 'safeguard', 'data', 'consum']",set(),N
1486,"Role of industry Fortunately, industry is moving in this direc- tion,  and  many  companies  have  begun  to  consider  cyber  risk  in  their  corporate  plan- ning.","['role', 'industri', 'fortun', 'industri', 'move', 'tion', 'mani', 'compani', 'begun', 'consid', 'cyber', 'risk', 'corpor', 'ning']","{'industri', 'cyber'}",Y
1487,"In  2014,  the  National  Association  of  Corporate  Directors  issued  a  call  to  action,  which  included  fi ve  steps  that  its  members  should take to ensure their enterprises prop- erly  address  cyber  risk.","['nation', 'associ', 'corpor', 'director', 'issu', 'call', 'action', 'includ', 'fi', 'step', 'member', 'take', 'ensur', 'enterpris', 'erli', 'address', 'cyber', 'risk']","{'cyber', 'includ'}",Y
1488,These  include  the  following:   ?,"['includ', 'follow']",{'includ'},Y
1489,Treating cyber risk as an enterprise risk  ?,"['treat', 'cyber', 'risk', 'enterpris', 'risk']",{'cyber'},Y
1490,Understanding  the  legal  implications  of   cyber risks   ?,"['understand', 'legal', 'implic', 'cyber', 'risk']",{'cyber'},Y
1491,"Discussion  of  cyber  risk  at  board  meetings, giving cyber risk equal footing  with other risks   ?","['discuss', 'cyber', 'risk', 'board', 'meet', 'give', 'cyber', 'risk', 'equal', 'foot', 'risk']",{'cyber'},Y
1492,Requiring  management   to  have  a   measureable cybersecurity plan   ?,"['requir', 'manag', 'measur', 'cybersecur', 'plan']","{'measur', 'manag', 'cybersecur', 'requir'}",Y
1493,"The  development  of  a  plan  at  the  board  level  on  how  to  address  cyber  risks,  including which risks should be avoided,  accepted,  mitigated,  or  transferred  via  insurance.","['develop', 'plan', 'board', 'level', 'address', 'cyber', 'risk', 'includ', 'risk', 'avoid', 'accept', 'mitig', 'transfer', 'via', 'insur']","{'includ', 'develop', 'cyber'}",Y
1494,"Although this guidance is an excellent start,  we at The Chertoff Group believe that indus- try  has  to  go  further  and  move  toward  a  common cyber risk management framework  that  allows  everyone  to  understand  the  cyber risks to a business and how the com- pany  intends  to  address  them.","['although', 'guidanc', 'excel', 'start', 'chertoff', 'group', 'believ', 'tri', 'go', 'move', 'toward', 'common', 'cyber', 'risk', 'manag', 'framework', 'allow', 'everyon', 'understand', 'cyber', 'risk', 'busi', 'pani', 'intend', 'address']","{'manag', 'group', 'cyber'}",Y
1495,"This  model  would be a corollary to the General Accepted  Accounting Principles (GAAP), the standard  accounting  guidelines  and  framework  that  underlies  the  fi nancials  and  planning  of  almost  any  business.","['model', 'would', 'corollari', 'gener', 'accept', 'account', 'principl', 'gaap', 'standard', 'account', 'guidelin', 'framework', 'underli', 'fi', 'nancial', 'plan', 'almost', 'busi']",{'standard'},Y
1496,"The  emergence  of  GAAP  in  the  1950s  made  it  signifi cantly  easier  for  investors,  regulators,  and  other  stakeholders  to  gain  a  clear  understanding  of a business and its fi nancials, allowing for  comparisons across industries and sectors.","['emerg', 'gaap', 'made', 'signifi', 'cantli', 'easier', 'investor', 'regul', 'stakehold', 'gain', 'clear', 'understand', 'busi', 'fi', 'nancial', 'allow', 'comparison', 'across', 'industri', 'sector']",{'industri'},Y
1497,"In parallel, banks, insurers, and other pro- viders  of  risk  mitigation  are  scrambling  to     THE THREE TS OF THE CYBER ECONOMY     develop cyber risk mitigation products.","['parallel', 'bank', 'insur', 'vider', 'risk', 'mitig', 'scrambl', 'three', 'ts', 'cyber', 'economi', 'develop', 'cyber', 'risk', 'mitig', 'product']","{'develop', 'cyber'}",Y
1498,"Many  of  the  insurance  industry’s  largest  players,  including  Allstate,  Travelers,  Marsh,  and  Tennant,  have  moved  to  offer  companies  cyber insurance products, although the imma- turity of the market has created complications  for insurers and potential customers.","['mani', 'insur', 'industri', 'largest', 'player', 'includ', 'allstat', 'travel', 'marsh', 'tennant', 'move', 'offer', 'compani', 'cyber', 'insur', 'product', 'although', 'turiti', 'market', 'creat', 'complic', 'insur', 'potenti', 'custom']","{'industri', 'cyber', 'includ'}",Y
1499,"Insurers  have had a hard time calculating their risk and  thus appropriate premiums for potential cus- tomers,  while  customers  have  sometimes  found  their  insurance  quotes  too  expensive.","['insur', 'hard', 'time', 'calcul', 'risk', 'thu', 'appropri', 'premium', 'potenti', 'tomer', 'custom', 'sometim', 'found', 'insur', 'quot', 'expens']",set(),N
1500,"Fortunately, time and the accompanying set- tling of industry standards and actuarial data  will help to mature and grow this market.","['fortun', 'time', 'accompani', 'tling', 'industri', 'standard', 'actuari', 'data', 'help', 'matur', 'grow', 'market']","{'industri', 'standard'}",Y
1501,Role of government Effective  risk  management—for  govern- ments or private enterprises—starts with an  honest  understanding  of  the  situation  and  recognition  that  information  sharing  with  partners is essential.,"['role', 'govern', 'effect', 'risk', 'ment', 'privat', 'honest', 'understand', 'situat', 'recognit', 'inform', 'share', 'partner', 'essenti']",{'inform'},Y
1502,"Information sharing, of  course, starts with agreeing on common val- ues,  and  then  trusting  vetted,  capable,  and  reliable partners.","['inform', 'share', 'cours', 'start', 'agre', 'common', 'ue', 'trust', 'vet', 'capabl', 'reliabl', 'partner']",{'inform'},Y
1503,"Information sharing can be,  and  must  be,  something  that  takes  place  at  and across all levels.","['inform', 'share', 'must', 'someth', 'take', 'place', 'across', 'level']",{'inform'},Y
1504,"The Constitution charg- es the federal government with the responsi- bility  of  providing  for  the  defense  of  the  nation while protecting the privacy and civil  liberties  of  our  citizens,  a  diffi cult  balance  that  requires  trust  in  the  government  and  processes by which we reach that balance.","['constitut', 'es', 'feder', 'govern', 'biliti', 'provid', 'defens', 'nation', 'protect', 'privaci', 'civil', 'liberti', 'citizen', 'diffi', 'cult', 'balanc', 'requir', 'trust', 'govern', 'process', 'reach', 'balanc']",{'requir'},Y
1505,"As we discuss the role of government in  information  sharing  and  building  trust,  we  have  to  acknowledge  the  impact  the  Snowden  revelations  have  had  on  public  trust  in  government.","['discuss', 'role', 'govern', 'inform', 'share', 'build', 'trust', 'acknowledg', 'impact', 'snowden', 'revel', 'public', 'trust', 'govern']",{'inform'},Y
1506,"Fundamentally,  we  have to determine what we want the role of  government  to  be  and  engage  in  legal  reforms  that  refl ect  that  role.","['fundament', 'determin', 'want', 'role', 'govern', 'engag', 'legal', 'reform', 'refl', 'ect', 'role']",set(),N
1507,"Laws  such  as  the Computer Fraud and Abuse Act, enacted  in 1986 and amended fi ve times since then,  and  the  Electronic  Controls  Privacy  Act  (ECPA),  which  dates  to  1986,  have  to  be  updated to refl ect the signifi cant changes in  technology and practice that have occurred  since they were envisioned.","['law', 'comput', 'fraud', 'abus', 'act', 'enact', 'amend', 'fi', 'time', 'sinc', 'electron', 'control', 'privaci', 'act', 'ecpa', 'date', 'updat', 'refl', 'ect', 'signifi', 'cant', 'chang', 'technolog', 'practic', 'occur', 'sinc', 'envis']","{'practic', 'control', 'technolog'}",Y
1508,"Beyond these efforts, we need to establish  or reinforce agreed-upon rules and programs     13  ¦  INTRODUCTIONS — THE CYBERTHREAT IN THE DIGITAL AGE  for  government  data  collection  on  citizens  and  the  legal  frameworks  that  manage  the  transfer  of  that  data  between  governments  for  judicial  and  law  enforcement  purposes.","['beyond', 'effort', 'need', 'establish', 'reinforc', 'rule', 'program', 'introduct', 'cyberthreat', 'digit', 'age', 'govern', 'data', 'collect', 'citizen', 'legal', 'framework', 'manag', 'transfer', 'data', 'govern', 'judici', 'law', 'enforc', 'purpos']",{'manag'},Y
1509,"Importantly, this initiative must provide for  mutual  accountability  for  all  participants.","['importantli', 'initi', 'must', 'provid', 'mutual', 'account', 'particip']",set(),N
1510,"These  initiatives  have  to  lay  out  clearly  the  roles of all participants and, in our opinion,  reinforce and strengthen the role for NSA in  helping this nation deal with the adversaries  that  are  using  information  technology  to  harm us.","['initi', 'lay', 'clearli', 'role', 'particip', 'opinion', 'reinforc', 'strengthen', 'role', 'nsa', 'help', 'nation', 'deal', 'adversari', 'use', 'inform', 'technolog', 'harm', 'us']","{'inform', 'technolog'}",Y
1511,"On the international front, in response to  mounting  concerns  over  data  privacy,  data  security  and  the  rise  of  online  surveillance,  governments  around  the  world  have  been  seeking  to  pass  new  data  protection  rules.","['intern', 'front', 'respons', 'mount', 'concern', 'data', 'privaci', 'data', 'secur', 'rise', 'onlin', 'surveil', 'govern', 'around', 'world', 'seek', 'pass', 'new', 'data', 'protect', 'rule']","{'secur', 'intern'}",Y
1512,"Several  governments,  including  Germany,  Indonesia,  and  Brazil,  have  considered  enacting “data localization” laws that would  require the storage, analysis, and processing  of  citizen  and  corporate  data  to  occur  only  within their borders.","['sever', 'govern', 'includ', 'germani', 'indonesia', 'brazil', 'consid', 'enact', 'data', 'local', 'law', 'would', 'requir', 'storag', 'analysi', 'process', 'citizen', 'corpor', 'data', 'occur', 'within', 'border']","{'includ', 'requir'}",Y
1513,"However,  many  of  these  proposals  are  likely  to  impose  economic  harm  and  sow  seeds of distrust.","['howev', 'mani', 'propos', 'like', 'impos', 'econom', 'harm', 'sow', 'seed', 'distrust']",set(),N
1514,"For example, several of the  proposals  under  consideration  would  force  companies  to  build  servers  in  locations  where the high price of local energy and the  lack of trained engineers could translate into  higher  costs  and  reduced  effi ciencies.","['exampl', 'sever', 'propos', 'consider', 'would', 'forc', 'compani', 'build', 'server', 'locat', 'high', 'price', 'local', 'energi', 'lack', 'train', 'engin', 'could', 'translat', 'higher', 'cost', 'reduc', 'effi', 'cienci']",set(),N
1515,"Furthermore, requiring that data reside in a  server  based  in  Germany  instead  of  one  in  Ireland  will  do  little  to  prevent  spies  from  accessing  that  data  if  they  are  determined  and capable.","['furthermor', 'requir', 'data', 'resid', 'server', 'base', 'germani', 'instead', 'one', 'ireland', 'littl', 'prevent', 'spi', 'access', 'data', 'determin', 'capabl']","{'access', 'requir'}",Y
1516,"So, what should we do?",[],set(),N
1517,It is critical that  policymakers  and  technology  providers  work together to develop solutions that keep  online  services  available  to  all  who  rely  on  them.,"['critic', 'policymak', 'technolog', 'provid', 'work', 'togeth', 'develop', 'solut', 'keep', 'onlin', 'servic', 'avail', 'reli']","{'work', 'develop', 'technolog'}",Y
1518,We  must  develop  principles  that  can  serve as a framework for coordinated multi- lateral action between states and across the  public and private sectors.,"['must', 'develop', 'principl', 'serv', 'framework', 'coordin', 'later', 'action', 'state', 'across', 'public', 'privat', 'sector']",{'develop'},Y
1519,We must be pre- pared to lead abroad and at home with effec- tive ideas.,"['must', 'pare', 'lead', 'abroad', 'home', 'tive', 'idea']",set(),N
1520,Public  private  partnerships  (PPPs)  are  important  pieces  of  the  solution  and  are  good  models  of  trust  that  we  should  lever- age  going  forward.,"['public', 'privat', 'partnership', 'ppp', 'import', 'piec', 'solut', 'good', 'model', 'trust', 'age', 'go', 'forward']",set(),N
1521,"First,  the  formation  of   ¦  14   Information  Sharing  and  Analysis  Centers  (ISACs) was a Clinton Administration initia- tive  to  build  PPPs  across  critical  infrastruc- ture  sectors.","['first', 'format', 'inform', 'share', 'analysi', 'center', 'isac', 'clinton', 'administr', 'tive', 'build', 'ppp', 'across', 'critic', 'ture', 'sector']",{'inform'},Y
1522,These  sector-by-sector  ISACs  have  proven  to  be  models  of  trust.,"['isac', 'proven', 'model', 'trust']",set(),N
1523,The  Financial  Services  ISAC  has  truly  epito- mized  these  ideas  and  is  considered  by  many  to  be  the  leading  ISAC  in  sharing  threat information.,"['financi', 'servic', 'isac', 'truli', 'mize', 'idea', 'consid', 'mani', 'lead', 'isac', 'share', 'threat', 'inform']",{'inform'},Y
1524,This model has been rep- licated in other industries and led President  Obama to call for an expansion of the infor- mation  sharing  model  to  smaller  groups  of  companies through Information Sharing and  Analysis  Organizations  (ISAOs).,"['model', 'licat', 'industri', 'led', 'presid', 'obama', 'call', 'expans', 'mation', 'share', 'model', 'smaller', 'group', 'compani', 'inform', 'share', 'analysi', 'organ', 'isao']","{'organ', 'industri', 'group', 'inform'}",Y
1525,"Another  example  is  a  U.S.  government-industry  ini- tiative to combat botnets, in which the gov- ernment is working with the Industry Botnet  Group  to  identify  botnets  and  minimize  their impacts on personal computers.","['anoth', 'exampl', 'tiativ', 'combat', 'botnet', 'ernment', 'work', 'industri', 'botnet', 'group', 'identifi', 'botnet', 'minim', 'impact', 'person', 'comput']","{'industri', 'work', 'group'}",Y
1526,"¦  Technology, threat, and trust in the   boardroom  What do the three Ts of the cyber economy  mean  for  you?","['technolog', 'threat', 'trust', 'boardroom', 'three', 'ts', 'cyber', 'economi', 'mean']","{'cyber', 'technolog'}",Y
1527,Here  are  just  a  few  of  the  questions every leader has to consider:   ?,"['question', 'everi', 'leader', 'consid']",set(),N
1528,Are we using technology for competitive   advantage?,"['use', 'technolog', 'competit', 'advantag']",{'technolog'},Y
1529,?,[],set(),N
1530,Are we secure?,['secur'],{'secur'},Y
1531,How do you know?,['know'],set(),N
1532,"Do we  have  a  framework,  a  GAAP-equivalent  for  cyber  risk,  that  gives  me  the  tools  to  understand and measure risk?","['framework', 'cyber', 'risk', 'give', 'tool', 'understand', 'measur', 'risk']","{'measur', 'cyber'}",Y
1533,?,[],set(),N
1534,Are  we  a  good  steward  of  the  data  we   collect about our customers?,"['good', 'steward', 'data', 'collect', 'custom']",set(),N
1535,Each of us needs answers to these questions.,"['us', 'need', 'answer', 'question']",set(),N
1536,Your response will have a big impact on the  future of your organization.,"['respons', 'big', 'impact', 'futur', 'organ']",{'organ'},Y
1537,"A  few  years  ago,  there  was  a  common  story  in  security  circles  about  two  types  of  companies: those who knew they had been  hacked and those who had been hacked but  did not know it.","['year', 'ago', 'common', 'stori', 'secur', 'circl', 'two', 'type', 'compani', 'knew', 'hack', 'hack', 'know']",{'secur'},Y
1538,"Going forward, we will talk  about  companies  in  terms  of  who  cares  about  cybersecurity:  in  some  companies,  it  will be the entire executive suite; in others,  it  will  just  be  the  CISO  or  CIO.","['go', 'forward', 'talk', 'compani', 'term', 'care', 'cybersecur', 'compani', 'entir', 'execut', 'suit', 'other', 'ciso', 'cio']",{'cybersecur'},Y
1539,Your  com- pany doesn’t want to fall into the latter cat- egory.,"['pani', 'want', 'fall', 'latter', 'egori']",set(),N
1540,Use the three Ts to help your organi- zation  manage  cyber  risk  and  leverage  the     THE THREE TS OF THE CYBER ECONOMY     fantastic opportunities in this golden age of  innovation.,"['use', 'three', 'ts', 'help', 'zation', 'manag', 'cyber', 'risk', 'leverag', 'three', 'ts', 'cyber', 'economi', 'fantast', 'opportun', 'golden', 'age', 'innov']","{'manag', 'cyber'}",Y
1541,Works Cited 1.,"['work', 'cite']",{'work'},Y
1542,"See Joseph Menn, “Cyberactivists warned  of  arrest,”  The  Financial  Times,  February  5, 2011, Available at http://www.ft.com/ cms/s/0/87dc140e-3099-11e0-9de3- 00144feabdc0.html#axzz3cg7emYx4.","['see', 'joseph', 'menn', 'cyberactivist', 'warn', 'arrest', 'financi', 'time', 'februari', 'avail', 'http']",set(),N
1543,2.,[],set(),N
1544,"See Maggie McGrath, “Target Profi t Falls  46% On Credit Card Breach And The Hits  Could Keep On Coming,” Forbes, February  26, 2014, Available at http://www.forbes.","['see', 'maggi', 'mcgrath', 'target', 'profi', 'fall', 'credit', 'card', 'breach', 'hit', 'could', 'keep', 'come', 'forb', 'februari', 'avail', 'http']",set(),N
1545,com/sites/maggiemcgrath/2014/02/26/  target-profit-falls-46-on-credit-card- breach-and-says-the-hits-could-keep- on-coming/.,[],set(),N
1546,3.,[],set(),N
1547,"See  “Consumers   Increasingly  Hold  Companies  Responsible  for  Loss  of  Confi dential  Information,  HyTrust  Poll  Shows,” HyTrust, October 1, 2014, Available  at  http://www.hytrust.com/company/ n e w s / p re s s - re l e a s e s / c o n s u m e r s - increasingly-hold-companies-responsible- loss-confi dential-info,  Additional  survey  data  available  at  http://www.hytrust.","['see', 'consum', 'increasingli', 'hold', 'compani', 'respons', 'loss', 'confi', 'dential', 'inform', 'hytrust', 'poll', 'show', 'hytrust', 'octob', 'avail', 'http', 'n', 'e', 'w', 'p', 'l', 'e', 'e', 'c', 'n', 'u', 'e', 'r', 'addit', 'survey', 'data', 'avail', 'http']",{'inform'},Y
1548,com/sites/default/files/HyTrust_ consumer_poll_results_with_charts2.pdf.,[],set(),N
1549,"SecurityRoundtable.org     15  ¦  Cyber governance best practices Georgia Institute of Technology, Institute for Information  Security & Privacy – Jody R. Westby, Esq., Adjunct Professor  ¦   The evolution of cybersecurity governance Corporate governance has evolved as a means of protect- ing  investors  through  regulation,  disclosure,  and  best  practices.","['cyber', 'govern', 'best', 'practic', 'georgia', 'institut', 'technolog', 'institut', 'inform', 'secur', 'privaci', 'jodi', 'westbi', 'adjunct', 'professor', 'evolut', 'cybersecur', 'govern', 'corpor', 'govern', 'evolv', 'mean', 'ing', 'investor', 'regul', 'disclosur', 'best', 'practic']","{'inform', 'technolog', 'practic', 'cyber', 'secur', 'cybersecur'}",Y
1550,"The United Nations Guidance on Good Practices  in Corporate Governance Disclosure noted:  Where  there  is  a  local  code  on  corporate  governance,  enterprises  should  follow  a  “comply  or  explain”  rule  whereby  they  disclose  the  extent  to  which  they  fol- lowed  the  local  code’s  recommendations  and  explain  any deviations.","['unit', 'nation', 'guidanc', 'good', 'practic', 'corpor', 'govern', 'disclosur', 'note', 'local', 'code', 'corpor', 'govern', 'enterpris', 'follow', 'compli', 'explain', 'rule', 'wherebi', 'disclos', 'extent', 'low', 'local', 'code', 'recommend', 'explain', 'deviat']",{'practic'},Y
1551,"Where there is no local code on corpo- rate governance, companies should follow recognized  international good practices.1  The  Business  Roundtable  (BRT),  one  of  America’s  most  prominent business associations, has promoted the use of  best practices as a governance tool since it published its  fi rst Principles of Corporate Governance in 2002.","['local', 'code', 'rate', 'govern', 'compani', 'follow', 'recogn', 'intern', 'good', 'busi', 'roundtabl', 'brt', 'one', 'america', 'promin', 'busi', 'associ', 'promot', 'use', 'best', 'practic', 'govern', 'tool', 'sinc', 'publish', 'fi', 'rst', 'principl', 'corpor', 'govern']","{'practic', 'intern'}",Y
1552,"In its 2012  update, BRT noted:  Business Roundtable continues to believe, as we noted  in Principles of Corporate Governance (2005), that the  United  States  has  the  best  corporate  governance,  fi nancial  reporting  and  securities  markets  systems  in  the world.","['updat', 'brt', 'note', 'busi', 'roundtabl', 'continu', 'believ', 'note', 'principl', 'corpor', 'govern', 'unit', 'state', 'best', 'corpor', 'govern', 'fi', 'nancial', 'report', 'secur', 'market', 'system', 'world']",{'secur'},Y
1553,These systems work because of the adop- tion  of  best  practices  by  public  companies  within  a  framework  of  laws  and  regulations  that  establish  minimum  requirements  while  affording  companies  the ability to develop individualized practices that are  appropriate  for  them.,"['system', 'work', 'tion', 'best', 'practic', 'public', 'compani', 'within', 'framework', 'law', 'regul', 'establish', 'minimum', 'requir', 'afford', 'compani', 'abil', 'develop', 'individu', 'practic', 'appropri']","{'practic', 'work', 'develop', 'requir'}",Y
1554,"Even  in  the  challenging  times  posed by the ongoing diffi cult economic environment,  corporations  have  continued  to  work  proactively  to  refi ne  their  governance  practices,  and  develop  new  practices,  as  conditions  change  and  “best  practices”  continue to evolve.2  17  ¦  INTRODUCTIONS — THE CYBERTHREAT IN THE DIGITAL AGE  Increases in cybercrime and attacks on corpo- rate systems and data have propelled discus- sions  regarding  governance  of  cyber  risks  and  what  exactly  boards  and  senior  execu- tives  should  be  doing  to  properly  manage  this new risk environment and protect corpo- rate assets.","['even', 'challeng', 'time', 'pose', 'ongo', 'diffi', 'cult', 'econom', 'environ', 'corpor', 'continu', 'work', 'proactiv', 'refi', 'ne', 'govern', 'practic', 'develop', 'new', 'practic', 'condit', 'chang', 'best', 'practic', 'continu', 'introduct', 'cyberthreat', 'digit', 'age', 'increas', 'cybercrim', 'attack', 'rate', 'system', 'data', 'propel', 'sion', 'regard', 'govern', 'cyber', 'risk', 'exactli', 'board', 'senior', 'tive', 'properli', 'manag', 'new', 'risk', 'environ', 'protect', 'rate', 'asset']","{'work', 'practic', 'manag', 'develop', 'cyber'}",Y
1555,"The topic reached a crescendo in  May 2014 when the Institutional Shareholder  Service (ISS) called for seven of the ten Target  board  members  not  to  be  re-elected  on  the  grounds that the failure of the board’s audit  and corporate responsibility committees “to  ensure  appropriate  management  of  these  risks set the stage for the data breach, which  has resulted in signifi cant losses to the com- pany and its shareholders.”3  Over the past decade, the concept of cyber- security governance has evolved from infor- mation  technology  (IT)  governance  and  cybersecurity best practices.","['topic', 'reach', 'crescendo', 'may', 'institut', 'sharehold', 'servic', 'iss', 'call', 'seven', 'ten', 'target', 'board', 'member', 'ground', 'failur', 'board', 'audit', 'corpor', 'respons', 'committe', 'ensur', 'appropri', 'manag', 'risk', 'set', 'stage', 'data', 'breach', 'result', 'signifi', 'cant', 'loss', 'pani', 'past', 'decad', 'concept', 'secur', 'govern', 'evolv', 'mation', 'technolog', 'govern', 'cybersecur', 'best', 'practic']","{'technolog', 'practic', 'manag', 'secur', 'cybersecur'}",Y
1556,The Information  Systems  Audit  and  Control  Association  (ISACA) has been a frontrunner in IT govern- ance best practices with the COBIT (Control  Objectives  for  Information  and  Related  Technology)4 framework.,"['inform', 'system', 'audit', 'control', 'associ', 'isaca', 'frontrunn', 'anc', 'best', 'practic', 'cobit', 'control', 'object', 'inform', 'relat', 'technolog', 'framework']","{'practic', 'control', 'inform', 'technolog'}",Y
1557,ISACA founded the  IT  Governance  Institute  (ITGI)  in  1998  to  advance the governance and management of  enterprise IT.,"['isaca', 'found', 'govern', 'institut', 'itgi', 'advanc', 'govern', 'manag', 'enterpris']",{'manag'},Y
1558,The ITGI defi nes IT governance:   IT governance is the responsibility of the  board of directors and executive manage- ment.,"['itgi', 'defi', 'ne', 'govern', 'govern', 'respons', 'board', 'director', 'execut', 'ment']",set(),N
1559,"It  is  an  integral  part  of  enterprise  governance and consists of the leadership  and  organisational  structures  and  pro- cesses that ensure that the organisation’s  IT sustains and extends the organisation’s  strategies and objectives.5  Gartner has a similar defi nition.6  ¦   Cybersecurity program standards and best   practices7  As  IT  systems  became  vulnerable  through  networking and Internet connectivity, secur- ing  these  systems  became  an  essential  ele- ment of IT governance.","['integr', 'part', 'enterpris', 'govern', 'consist', 'leadership', 'organis', 'structur', 'cess', 'ensur', 'organis', 'sustain', 'extend', 'organis', 'strategi', 'gartner', 'similar', 'defi', 'cybersecur', 'program', 'standard', 'best', 'system', 'becam', 'vulner', 'network', 'internet', 'connect', 'ing', 'system', 'becam', 'essenti', 'ment', 'govern']","{'internet', 'network', 'cybersecur', 'standard'}",Y
1560,The fi rst cybersecu- rity  standard  was  developed  by  the  British  Standards Institute in 1995 as BS 7799.,"['fi', 'rst', 'riti', 'standard', 'develop', 'british', 'standard', 'institut', 'bs']","{'develop', 'standard'}",Y
1561,"Over  time,  this  comprehensive  standard  proved  its  worth  and  ultimately  evolved  into  ISO   ¦  18   17799  and  then  ISO/IEC  27001.8  ISO/IEC  27001  is  the  most  accepted  cybersecurity  standard globally.","['time', 'comprehens', 'standard', 'prove', 'worth', 'ultim', 'evolv', 'iso', 'accept', 'cybersecur', 'standard', 'global']","{'cybersecur', 'standard'}",Y
1562,"Today, the ISO/IEC 27000 series of infor- mation  security  standards  is  comprised  of  nearly  30  standards.","['today', 'seri', 'mation', 'secur', 'standard', 'compris', 'nearli', 'standard']","{'secur', 'standard'}",Y
1563,"ISO,  of  which  the  American  National  Standards  Institute  (ANSI) is the member body representing U.S.  interests for the development of international  standards,  has  additional  information  secu- rity  standards  outside  of  the  27000  series.9  ISO  information  security  standards  cover  a  range of topics, such as security controls, risk  management,  the  protection  of  personally  identifi able  information  (PII)  in  clouds,  and  control  systems.","['iso', 'american', 'nation', 'standard', 'institut', 'ansi', 'member', 'bodi', 'repres', 'interest', 'develop', 'intern', 'standard', 'addit', 'inform', 'riti', 'standard', 'outsid', 'iso', 'inform', 'secur', 'standard', 'cover', 'rang', 'topic', 'secur', 'control', 'risk', 'manag', 'protect', 'person', 'identifi', 'abl', 'inform', 'pii', 'cloud', 'control', 'system']","{'control', 'inform', 'standard', 'manag', 'intern', 'develop', 'secur'}",Y
1564,"Additional  security  stand- ards  also  have  been  developed  for  fi nancial  services,  business  continuity,  network  secu- rity,  supplier  relationships,  digital  evidence,  and incident response.10  Improving  Critical   The  U.S.  National  Institute  of  Standards  and  Technology  (NIST)  has  developed  a  comprehensive  set  of  cybersecurity  guid- ance  and  Federal  Information  Processing  Standards  (FIPS),11  including  a  Framework  for  Infrastructure  Cybersecurity  (Framework).12  The  NIST  guidance  and  standards  are  world-class  materials  that  are  publicly  available  at  no  charge.","['addit', 'secur', 'ard', 'also', 'develop', 'fi', 'nancial', 'servic', 'busi', 'continu', 'network', 'riti', 'supplier', 'relationship', 'digit', 'evid', 'incid', 'improv', 'critic', 'nation', 'institut', 'standard', 'technolog', 'nist', 'develop', 'comprehens', 'set', 'cybersecur', 'anc', 'feder', 'inform', 'process', 'standard', 'fip', 'includ', 'framework', 'infrastructur', 'cybersecur', 'framework', 'nist', 'guidanc', 'standard', 'materi', 'publicli', 'avail', 'charg']","{'network', 'inform', 'technolog', 'standard', 'develop', 'secur', 'includ', 'cybersecur'}",Y
1565,NIST  recognized  existing  standards  and  best  practices  by  mapping  the  Framework to ISO/IEC 27001 and COBIT.,"['nist', 'recogn', 'exist', 'standard', 'best', 'practic', 'map', 'framework', 'cobit']","{'practic', 'standard'}",Y
1566,"Other  respected  cybersecurity  standards  have been developed for particular purpos- es, such as the protection of credit card data  and  electrical  grids.","['respect', 'cybersecur', 'standard', 'develop', 'particular', 'es', 'protect', 'credit', 'card', 'data', 'electr', 'grid']","{'develop', 'cybersecur', 'standard'}",Y
