No.,Sentence,StemWords,MatchWords,Use
1492,Bill started his Federal career at NSA evolving  from telecommunications to information assurance to cybersecurity.,"['bill', 'start', 'feder', 'career', 'nsa', 'evolv', 'telecommun', 'inform', 'assur', 'cybersecur']","{'inform', 'cybersecur'}",Y
1493,Mr. Newhouse is a graduate of both the Georgia Institute of Technology  and George Washington University and has been with the federal  government for over 29 years.,"['newhous', 'graduat', 'georgia', 'institut', 'technolog', 'georg', 'washington', 'univers', 'feder', 'govern', 'year']",{'technolog'},Y
1494,50  Rodney Petersen Director National Initiative for Cybersecurity Education (NICE)    Rodney Petersen is the director of the National Initiative for  Cybersecurity Education (NICE) at the National Institute of Standards  and Technology (NIST).,"['rodney', 'petersen', 'director', 'nation', 'initi', 'cybersecur', 'educ', 'nice', 'rodney', 'petersen', 'director', 'nation', 'initi', 'cybersecur', 'educ', 'nice', 'nation', 'institut', 'standard', 'technolog', 'nist']","{'technolog', 'cybersecur', 'standard'}",Y
1495,He previously served as the Managing Director  of the EDUCAUSE Washington Office and a Senior Government  Relations Officer.,"['previous', 'serv', 'manag', 'director', 'educaus', 'washington', 'offic', 'senior', 'govern', 'relat', 'offic']",{'manag'},Y
1496,He founded and directed the EDUCAUSE  Cybersecurity Initiative and was the lead staff liaison for the Higher  Education Information Security Council.,"['found', 'direct', 'educaus', 'cybersecur', 'initi', 'lead', 'staff', 'liaison', 'higher', 'educ', 'inform', 'secur', 'council']","{'secur', 'inform', 'cybersecur'}",Y
1497,"Prior to joining EDUCAUSE,  he worked at two different times for the University of Maryland - first  as Campus Compliance Officer in the Office of the President and  later as the Director of IT Policy and Planning in the Office of the Vice  President and Chief Information Officer.","['prior', 'join', 'educaus', 'work', 'two', 'differ', 'time', 'univers', 'maryland', 'first', 'campu', 'complianc', 'offic', 'offic', 'presid', 'later', 'director', 'polici', 'plan', 'offic', 'vice', 'presid', 'chief', 'inform', 'offic']","{'work', 'inform'}",Y
1498,He also completed one year of  federal service as an Instructor in the Academy for Community Service  for AmeriCorps’ National Civilian Community Corps.,"['also', 'complet', 'one', 'year', 'feder', 'servic', 'instructor', 'academi', 'commun', 'servic', 'americorp', 'nation', 'civilian', 'commun', 'corp']",set(),N
1499,He is the co- editor of a book entitled “Computer and Network Security in Higher  Education”.,"['editor', 'book', 'entitl', 'comput', 'network', 'secur', 'higher', 'educ']","{'secur', 'network'}",Y
1500,He received his law degree from Wake Forest University and  bachelors degrees in political science and business administration from  Alma College.,"['receiv', 'law', 'degre', 'wake', 'forest', 'univers', 'bachelor', 'degre', 'polit', 'scienc', 'busi', 'administr', 'alma', 'colleg']",set(),N
1501,"He was awarded a certificate as an Advanced Graduate  Specialist in Education Policy, Planning, and Administration from the  University of Maryland.","['award', 'certif', 'advanc', 'graduat', 'specialist', 'educ', 'polici', 'plan', 'administr', 'univers', 'maryland']",set(),N
1502,51  Cybersecurity Games: Building Tomorrow’s WorkforceDavina Pruitt-Mentle Academic Lead National Initiative for Cybersecurity Education (NICE)    Dr. Davina Pruitt-Mentle serves as Lead for Academic Engagement of  the National Initiative for Cybersecurity Education (NICE) at the National  Institute of Standards and Technology (NIST).,"['cybersecur', 'game', 'build', 'tomorrow', 'workforc', 'davina', 'academ', 'lead', 'nation', 'initi', 'cybersecur', 'educ', 'nice', 'davina', 'serv', 'lead', 'academ', 'engag', 'nation', 'initi', 'cybersecur', 'educ', 'nice', 'nation', 'institut', 'standard', 'technolog', 'nist']","{'technolog', 'cybersecur', 'standard'}",Y
1503,"Prior to joining NICE, she  was a senior researcher and policy analyst for Educational Technology  Policy, Research and Outreach (ETPRO) and served as the Co-PI for the  National Science Foundation (NSF) supported National Cyberwatch  Center (NCC).","['prior', 'join', 'nice', 'senior', 'research', 'polici', 'analyst', 'educ', 'technolog', 'polici', 'research', 'outreach', 'etpro', 'serv', 'nation', 'scienc', 'foundat', 'nsf', 'support', 'nation', 'cyberwatch', 'center', 'ncc']",{'technolog'},Y
1504,"Previous to NCC leadership, she served as faculty within  the College of Education at the University of Maryland, College Park,  and served as Director of Educational Technology Outreach within the  College of Education at UMCP from 2001-2008.","['previou', 'ncc', 'leadership', 'serv', 'faculti', 'within', 'colleg', 'educ', 'univers', 'maryland', 'colleg', 'park', 'serv', 'director', 'educ', 'technolog', 'outreach', 'within', 'colleg', 'educ', 'umcp']",{'technolog'},Y
1505,"She has spent the past  20 years conducting research on student and educator cyberawareness,  and developing programs to help increase the cybersecurity workforce  pipeline.","['spent', 'past', 'year', 'conduct', 'research', 'student', 'educ', 'cyberawar', 'develop', 'program', 'help', 'increas', 'cybersecur', 'workforc', 'pipelin']","{'develop', 'cybersecur'}",Y
1506,"She received her Ph.D. in Educational Technology Policy from  the University of Maryland, her M.Ed from Lynchburg College, and her  B.S.","['receiv', 'educ', 'technolog', 'polici', 'univers', 'maryland', 'lynchburg', 'colleg']",{'technolog'},Y
1507,from Virginia Tech.,"['virginia', 'tech']",set(),N
1508,"52  Nasrin Rezai Global Chief Information Security Officer  GE Capital & GE Digital Security Governance, Tech Risk and M&A    Nasrin Rezai is GE Capital’s Global Chief Information Security Officer  and head of Corporate Governance, Technology Risk and M&A security,  for the industrial GE businesses.","['nasrin', 'rezai', 'global', 'chief', 'inform', 'secur', 'offic', 'ge', 'capit', 'ge', 'digit', 'secur', 'govern', 'tech', 'risk', 'nasrin', 'rezai', 'ge', 'capit', 'global', 'chief', 'inform', 'secur', 'offic', 'head', 'corpor', 'govern', 'technolog', 'risk', 'secur', 'industri', 'ge', 'busi']","{'secur', 'inform', 'technolog', 'industri'}",Y
1509,"In this role she is responsible for all  aspects of cyber security management including incident response,  threat intelligence, security management, operation, compliance.","['role', 'respons', 'aspect', 'cyber', 'secur', 'manag', 'includ', 'incid', 'respons', 'threat', 'intellig', 'secur', 'manag', 'oper', 'complianc']","{'secur', 'manag', 'cyber', 'includ'}",Y
1510,"Prior to joining GE, Nasrin was SVP Chief Technology Risk Officer in the  Enterprise Risk Management Organization at State Street.","['prior', 'join', 'ge', 'nasrin', 'svp', 'chief', 'technolog', 'risk', 'offic', 'enterpris', 'risk', 'manag', 'organ', 'state', 'street']","{'organ', 'manag', 'technolog'}",Y
1511,"In this role,  she oversaw the creation of a technology risk management function to  ensure effective, independent technology risk management governance,  improved risk-based management decision processes and framework  and automated processes and reporting.","['role', 'oversaw', 'creation', 'technolog', 'risk', 'manag', 'function', 'ensur', 'effect', 'independ', 'technolog', 'risk', 'manag', 'govern', 'improv', 'manag', 'decis', 'process', 'framework', 'autom', 'process', 'report']","{'manag', 'technolog'}",Y
1512,Nasrin’s other senior roles also included chief Technology Officer of  Security for Cisco Sales and architecture function.,"['nasrin', 'senior', 'role', 'also', 'includ', 'chief', 'technolog', 'offic', 'secur', 'cisco', 'sale', 'architectur', 'function']","{'secur', 'includ', 'technolog'}",Y
1513,"In that role, she  promoted thought leadership in security architecture and technology  for Cisco’s customers.","['role', 'promot', 'thought', 'leadership', 'secur', 'architectur', 'technolog', 'cisco', 'custom']","{'secur', 'technolog'}",Y
1514,She also led go to market strategies to embed  security in cross architecture selling models.,"['also', 'led', 'go', 'market', 'strategi', 'emb', 'secur', 'cross', 'architectur', 'sell', 'model']",{'secur'},Y
1515,"Other roles at Cisco also  included responsibility for Cisco’s global security vision, strategy, and  architecture to protect the company’s information and computing  assets.","['role', 'cisco', 'also', 'includ', 'respons', 'cisco', 'global', 'secur', 'vision', 'strategi', 'architectur', 'protect', 'compani', 'inform', 'comput', 'asset']","{'secur', 'inform', 'includ'}",Y
1516,"In that capacity, she integrated leading-edge technologies and  solutions  —  including borderless networking, “BYOD,” virtualization  and cloud computing  —  into the company’s security architecture.","['capac', 'integr', 'technolog', 'solut', 'includ', 'borderless', 'network', 'byod', 'virtual', 'cloud', 'comput', 'compani', 'secur', 'architectur']","{'secur', 'network', 'includ', 'technolog'}",Y
1517,"With  responsibility for the security architectures of Cisco’s diverse businesses  such as WebEx, Nasrin oversaw the development and management  of the company’s Software as a Service (SaaS) security model.","['respons', 'secur', 'architectur', 'cisco', 'divers', 'busi', 'webex', 'nasrin', 'oversaw', 'develop', 'manag', 'compani', 'softwar', 'servic', 'saa', 'secur', 'model']","{'secur', 'manag', 'develop'}",Y
1518,"Prior  to Cisco, Nasrin held a series of executive-level positions at Hewlett  Packard Corporation.","['prior', 'cisco', 'nasrin', 'held', 'seri', 'posit', 'hewlett', 'packard', 'corpor']",set(),N
1519,"Throughout her career, Nasrin has promoted engineering, architecture  in designing security solutions for large enterprises.","['throughout', 'career', 'nasrin', 'promot', 'engin', 'architectur', 'design', 'secur', 'solut', 'larg', 'enterpris']",{'secur'},Y
1520,"She is passionate  about helping others develop their potential, and mentors many young  men and women.","['passion', 'help', 'other', 'develop', 'potenti', 'mentor', 'mani', 'young', 'men', 'women']",{'develop'},Y
1521,She holds a master’s degree in business administration  and a bachelor’s degree in information systems.,"['hold', 'master', 'degre', 'busi', 'administr', 'bachelor', 'degre', 'inform', 'system']",{'inform'},Y
1522,She holds an Executive  Certification from Harvard and Cambridge.,"['hold', 'execut', 'certif', 'harvard', 'cambridg']",set(),N
1523,"Cybersecurity Games: Building Tomorrow’s Workforce  53  Monica Ricci Executive Producer, Content and Messaging Katzcy Consulting, LLC     Throughout her career, Monica’s method is to directly engage with  customers and market experts to realize her mission: bringing insights  and market awareness into an organization’s strategy, roadmap and  execution.","['cybersecur', 'game', 'build', 'tomorrow', 'workforc', 'monica', 'ricci', 'execut', 'produc', 'content', 'messag', 'katzci', 'consult', 'llc', 'throughout', 'career', 'monica', 'method', 'directli', 'engag', 'custom', 'market', 'expert', 'realiz', 'mission', 'bring', 'insight', 'market', 'awar', 'organ', 'strategi', 'roadmap', 'execut']","{'organ', 'cybersecur'}",Y
1524,"She excels at bridging the expanse between technical teams  and business leaders, positioning technology both to optimize business  processes and to deliver intelligence, as well as translating business  goals and objectives into technical requirements.","['excel', 'bridg', 'expans', 'technic', 'team', 'busi', 'leader', 'posit', 'technolog', 'optim', 'busi', 'process', 'deliv', 'intellig', 'well', 'translat', 'busi', 'goal', 'object', 'technic', 'requir']","{'technolog', 'requir'}",Y
1525,"Monica worked for  over twenty years in the telecommunications industry, as a cellular radio  engineer, an operations business analyst, a product manager and a  director of marketing strategy.","['monica', 'work', 'twenti', 'year', 'telecommun', 'industri', 'cellular', 'radio', 'engin', 'oper', 'busi', 'analyst', 'product', 'manag', 'director', 'market', 'strategi']","{'industri', 'work', 'manag'}",Y
1526,She has a BS in Physics from Santa Clara  University and an MBA from the University of Chicago Booth School of  Business.,"['bs', 'physic', 'santa', 'clara', 'univers', 'mba', 'univers', 'chicago', 'booth', 'school', 'busi']",set(),N
1527,"54  Bernie Skoch CyberPatriot National Commissioner     Brigadier General Bernie Skoch (USAF, Ret.)","['berni', 'skoch', 'cyberpatriot', 'nation', 'commission', 'brigadi', 'gener', 'berni', 'skoch', 'usaf', 'ret']",set(),N
1528,"was named National  Commissioner of CyberPatriot, the Air Force Association’s National  Youth Cyber Education Program, in 2010.","['name', 'nation', 'commission', 'cyberpatriot', 'air', 'forc', 'associ', 'nation', 'youth', 'cyber', 'educ', 'program']",{'cyber'},Y
1529,Skoch graduated from the  University of Arkansas in 1974 with a bachelor’s degree in industrial  engineering.,"['skoch', 'graduat', 'univers', 'arkansa', 'bachelor', 'degre', 'industri', 'engin']",{'industri'},Y
1530,Upon graduation he was commissioned as a second  lieutenant in the Air Force.,"['upon', 'graduat', 'commiss', 'second', 'lieuten', 'air', 'forc']",set(),N
1531,"His 29-year Air Force career took him  throughout the United States, Europe, Asia, the Pacific, and the Middle  East on permanent and temporary duty until retiring at the rank of  brigadier general.","['air', 'forc', 'career', 'took', 'throughout', 'unit', 'state', 'europ', 'asia', 'pacif', 'middl', 'east', 'perman', 'temporari', 'duti', 'retir', 'rank', 'brigadi', 'gener']",set(),N
1532,"Skoch has more than 20 years of experience in leadership positions  developing, managing and implementing communications and  information systems for the United States Air Force as well as the  Defense Information Systems Agency (DISA).","['skoch', 'year', 'experi', 'leadership', 'posit', 'develop', 'manag', 'implement', 'commun', 'inform', 'system', 'unit', 'state', 'air', 'forc', 'well', 'defens', 'inform', 'system', 'agenc', 'disa']","{'implement', 'manag', 'develop', 'inform'}",Y
1533,During his time at DISA  he served as the Principal Director for Customer Advocacy and also  as the Principal Director for Network Services.,"['time', 'disa', 'serv', 'princip', 'director', 'custom', 'advocaci', 'also', 'princip', 'director', 'network', 'servic']",{'network'},Y
1534,"Within the USAF he  served as Director of Mission Systems, Director of Communications  Operations, and Director of Chief Information Officer Support where  he was responsible for aligning information technology systems with  business process improvements.","['within', 'usaf', 'serv', 'director', 'mission', 'system', 'director', 'commun', 'oper', 'director', 'chief', 'inform', 'offic', 'support', 'respons', 'align', 'inform', 'technolog', 'system', 'busi', 'process', 'improv']","{'inform', 'technolog'}",Y
1535,"He has developed policies for global  telephone, video, radio, voice, data and satellite systems.","['develop', 'polici', 'global', 'telephon', 'video', 'radio', 'voic', 'data', 'satellit', 'system']",{'develop'},Y
1536,"Before  joining CyberPatriot, Skoch was a consultant in the cyber and IT industry.","['join', 'cyberpatriot', 'skoch', 'consult', 'cyber', 'industri']","{'industri', 'cyber'}",Y
1537,"As Commissioner, Skoch oversees the planning and implementation  of CyberPatriot and provides leadership and support for the program’s  development.","['commission', 'skoch', 'overse', 'plan', 'implement', 'cyberpatriot', 'provid', 'leadership', 'support', 'program', 'develop']","{'implement', 'develop'}",Y
1538,"In this role, Skoch is able to further student interest in  science, technology, engineering and mathematics related studies, as  well as increase their awareness of cybersecurity threats.","['role', 'skoch', 'abl', 'student', 'interest', 'scienc', 'technolog', 'engin', 'mathemat', 'relat', 'studi', 'well', 'increas', 'awar', 'cybersecur', 'threat']","{'cybersecur', 'technolog'}",Y
1539,"Bernie is an Instrument-Rated Commercial Pilot, an amateur astronomer,  a marathon runner and a ham radio operator.","['berni', 'commerci', 'pilot', 'amateur', 'astronom', 'marathon', 'runner', 'ham', 'radio', 'oper']",set(),N
1540,"Bernie and Debbie, his  wife of 44 years, have six children and eighteen grandchildren, all  residing in Northwest Arkansas.","['berni', 'debbi', 'wife', 'year', 'six', 'children', 'eighteen', 'grandchildren', 'resid', 'northwest', 'arkansa']",set(),N
1541,Cybersecurity Games: Building Tomorrow’s Workforce  55  Bobbie Stempfley Director Cyber Strategy Implementation The MITRE Corporation    Roberta “Bobbie” Stempfley is currently director of cybersecurity  implementation at The MITRE Corporation.,"['cybersecur', 'game', 'build', 'tomorrow', 'workforc', 'bobbi', 'stempfley', 'director', 'cyber', 'strategi', 'implement', 'mitr', 'corpor', 'roberta', 'bobbi', 'stempfley', 'current', 'director', 'cybersecur', 'implement', 'mitr', 'corpor']","{'implement', 'cyber', 'cybersecur'}",Y
1542,"She is responsible for  advancing MITRE’s cyber strategy, shaping the company’s cyber  work program, executing the cyber business strategy, and raising  awareness across the customer base.","['respons', 'advanc', 'mitr', 'cyber', 'strategi', 'shape', 'compani', 'cyber', 'work', 'program', 'execut', 'cyber', 'busi', 'strategi', 'rais', 'awar', 'across', 'custom', 'base']","{'work', 'cyber'}",Y
1543,"Most recently, Ms. Stempfley  served in key leadership roles in the Department of Homeland Security,  including deputy assistant secretary and acting assistant secretary for  cybersecurity and communications.","['recent', 'stempfley', 'serv', 'key', 'leadership', 'role', 'depart', 'homeland', 'secur', 'includ', 'deputi', 'assist', 'secretari', 'act', 'assist', 'secretari', 'cybersecur', 'commun']","{'secur', 'includ', 'cybersecur'}",Y
1544,"Previously, Ms. Stempfley was  the chief information officer at DISA.","['previous', 'stempfley', 'chief', 'inform', 'offic', 'disa']",{'inform'},Y
1545,Ms. Stempfley holds a B.S.,"['stempfley', 'hold']",set(),N
1546,in  engineering mathematics from the University of Arizona and an M.S.,"['engin', 'mathemat', 'univers', 'arizona']",set(),N
1547,in  computer science from James Madison University.,"['comput', 'scienc', 'jame', 'madison', 'univers']",set(),N
1548,Dr. Adam Tagert Technical Director  NSA Science of Security Program    Adam Tagert is the Science of Security (SoS) Technical lead in National  Security Agency Research Directorate.,"['adam', 'tagert', 'technic', 'director', 'nsa', 'scienc', 'secur', 'program', 'adam', 'tagert', 'scienc', 'secur', 'so', 'technic', 'lead', 'nation', 'secur', 'agenc', 'research', 'director']",{'secur'},Y
1549,He works in all aspects of SoS  particularly in the promotion of collaboration and use of foundational  cybersecurity research.,"['work', 'aspect', 'so', 'particularli', 'promot', 'collabor', 'use', 'foundat', 'cybersecur', 'research']","{'work', 'cybersecur'}",Y
1550,He promotes rigorous research methods by  leading the Annual Best Scientific Cybersecurity Paper Competition  and supports the SoS community as a frequent poster on the SoS  Virtual Organization Site.,"['promot', 'rigor', 'research', 'method', 'lead', 'annual', 'best', 'scientif', 'cybersecur', 'paper', 'competit', 'support', 'so', 'commun', 'frequent', 'poster', 'so', 'virtual', 'organ', 'site']","{'organ', 'cybersecur'}",Y
1551,"Dr. Tagert received his Ph.D. from Carnegie  Mellon University in Engineering and Public Policy where he researched  national cybersecurity strategies of small developing nations, particularly  Rwanda.","['tagert', 'receiv', 'carnegi', 'mellon', 'univers', 'engin', 'public', 'polici', 'research', 'nation', 'cybersecur', 'strategi', 'small', 'develop', 'nation', 'particularli', 'rwanda']","{'develop', 'cybersecur'}",Y
1552,He majored in Computer Science at Princeton University.,"['major', 'comput', 'scienc', 'princeton', 'univers']",set(),N
1553,"56  Greg Touhill Deputy Assistant Secretary, Cybersecurity and Communications DHS    Greg Touhill is one of the nation’s premier cybersecurity and information  technology senior executives.","['greg', 'touhil', 'deputi', 'assist', 'secretari', 'cybersecur', 'commun', 'dh', 'greg', 'touhil', 'one', 'nation', 'premier', 'cybersecur', 'inform', 'technolog', 'senior', 'execut']","{'technolog', 'inform', 'cybersecur'}",Y
1554,"He is a highly experienced leader  of large, complex, diverse, and global operations, and a senior US  federal government official leading national programs to protect the  United States and its critical infrastructure.","['highli', 'experienc', 'leader', 'larg', 'complex', 'divers', 'global', 'oper', 'senior', 'us', 'feder', 'govern', 'offici', 'lead', 'nation', 'program', 'protect', 'unit', 'state', 'critic', 'infrastructur']",set(),N
1555,"A decorated combat leader,  American diplomat, and senior executive with documented high  levels of success on the battlefield and in the boardroom, Greg is an  accomplished author and highly sought public speaker.","['decor', 'combat', 'leader', 'american', 'diplomat', 'senior', 'execut', 'document', 'high', 'level', 'success', 'battlefield', 'boardroom', 'greg', 'accomplish', 'author', 'highli', 'sought', 'public', 'speaker']",set(),N
1556,"In September  2016, he was named as the first ever federal chief information security  officer, reporting to Tony Scott (federal CIO) and responsible for  bolstering the government’s digital defenses.","['septemb', 'name', 'first', 'ever', 'feder', 'chief', 'inform', 'secur', 'offic', 'report', 'toni', 'scott', 'feder', 'cio', 'respons', 'bolster', 'govern', 'digit', 'defens']","{'secur', 'inform'}",Y
1557,"57  Cybersecurity Games: Building Tomorrow’s WorkforceDan Waddell Regional Managing Director, North America Region  (ISC)2, Inc.    Dan Waddell is responsible for managing (ISC)2 operations in the North  America Region, which primarily focuses on supporting our U.S. and  Canadian members, customers and strategic partners with over 20 years  of experience in information technology, information assurance, and  cybersecurity.","['cybersecur', 'game', 'build', 'tomorrow', 'workforc', 'dan', 'waddel', 'region', 'manag', 'director', 'north', 'america', 'region', 'isc', 'dan', 'waddel', 'respons', 'manag', 'isc', 'oper', 'north', 'america', 'region', 'primarili', 'focus', 'support', 'canadian', 'member', 'custom', 'strateg', 'partner', 'year', 'experi', 'inform', 'technolog', 'inform', 'assur', 'cybersecur']","{'manag', 'inform', 'cybersecur', 'technolog'}",Y
1558,Dan has served in various management and leadership  roles with (ISC)2 for over 15 years.,"['dan', 'serv', 'variou', 'manag', 'leadership', 'role', 'isc', 'year']",{'manag'},Y
1559,"He has been a featured guest speaker  on cybersecurity issues on both TV and radio shows such as “NBC  News4 Midday,” “Government Matters” and “Federal News Radio,”  in addition to several cybersecurity conferences across the United  States.","['featur', 'guest', 'speaker', 'cybersecur', 'issu', 'tv', 'radio', 'show', 'nbc', 'midday', 'govern', 'matter', 'feder', 'news', 'radio', 'addit', 'sever', 'cybersecur', 'confer', 'across', 'unit', 'state']",{'cybersecur'},Y
1560,"He is currently a Fellow at the Institute of Critical Infrastructure  Technology (ICIT), a non-partisan think-tank based in Washington, D.C.  that acts as a conduit between the legislative community, technology  providers and federal agencies.","['current', 'fellow', 'institut', 'critic', 'infrastructur', 'technolog', 'icit', 'base', 'washington', 'act', 'conduit', 'legisl', 'commun', 'technolog', 'provid', 'feder', 'agenc']",{'technolog'},Y
1561,"Mr. Waddell also chairs both the (ISC)2  U.S Government Advisory Council and the U.S. Government Executive  Writers Bureau, and received the (ISC)2 President’s Award in 2013.","['waddel', 'also', 'chair', 'isc', 'govern', 'advisori', 'council', 'govern', 'execut', 'writer', 'bureau', 'receiv', 'isc', 'presid', 'award']",set(),N
1562,"During his consulting career, Dan’s clients included the Department of  Transportation, Department of Defense, Department of State, Internal  Revenue Service, Social Security Administration, Department of Health  and Human Services and the Department of Homeland Security.","['consult', 'career', 'dan', 'client', 'includ', 'depart', 'transport', 'depart', 'defens', 'depart', 'state', 'intern', 'revenu', 'servic', 'social', 'secur', 'administr', 'depart', 'health', 'human', 'servic', 'depart', 'homeland', 'secur']","{'secur', 'includ', 'intern'}",Y
1563,"Services provided included CISO/CSO advisory services, information  security program management, secure cloud computing, security  authorization, privacy, data loss prevention, information assurance,  regulatory compliance, threat and vulnerability assessments, incident  response, disaster recovery/business continuity, risk management and  security engineering.","['servic', 'provid', 'includ', 'advisori', 'servic', 'inform', 'secur', 'program', 'manag', 'secur', 'cloud', 'comput', 'secur', 'author', 'privaci', 'data', 'loss', 'prevent', 'inform', 'assur', 'regulatori', 'complianc', 'threat', 'vulner', 'assess', 'incid', 'respons', 'disast', 'continu', 'risk', 'manag', 'secur', 'engin']","{'secur', 'inform', 'manag', 'includ'}",Y
1564,"58  Dr. Gregory White Director, Center for Infrastructure Assurance and Security (CIAS) UT San Antonio  Dr. Gregory White has been involved in computer and network security  since 1986.","['gregori', 'white', 'director', 'center', 'infrastructur', 'assur', 'secur', 'cia', 'ut', 'san', 'antonio', 'gregori', 'white', 'involv', 'comput', 'network', 'secur', 'sinc']","{'secur', 'network'}",Y
1565,He spent 30 years with the Air Force and Air Force Reserves.,"['spent', 'year', 'air', 'forc', 'air', 'forc', 'reserv']",set(),N
1566,He obtained his Ph.D. in Computer Science from Texas A&M University  in 1995 conducting research in the area of computer network intrusion  detection and he continues to conduct research in this area today.,"['obtain', 'comput', 'scienc', 'texa', 'univers', 'conduct', 'research', 'area', 'comput', 'network', 'intrus', 'detect', 'continu', 'conduct', 'research', 'area', 'today']",{'network'},Y
1567,He  currently serves as the Director of the Center for Infrastructure Assurance  and Security (CIAS) and is an Associate Professor of Computer Science  at The University of Texas at San Antonio (UTSA).,"['current', 'serv', 'director', 'center', 'infrastructur', 'assur', 'secur', 'cia', 'associ', 'professor', 'comput', 'scienc', 'univers', 'texa', 'san', 'antonio', 'utsa']",{'secur'},Y
1568,Dr. White has been involved in security instruction for many years.,"['white', 'involv', 'secur', 'instruct', 'mani', 'year']",{'secur'},Y
1569,He taught at the U.S. Air Force Academy for seven years where he  developed and taught courses on Computer Security and Information  Warfare.,"['taught', 'air', 'forc', 'academi', 'seven', 'year', 'develop', 'taught', 'cours', 'comput', 'secur', 'inform', 'warfar']","{'secur', 'develop', 'inform'}",Y
1570,He helped build the nation’s first undergraduate information  warfare laboratory while at the Academy and twice received the  Academy’s Computer Science Research Excellence Award.,"['help', 'build', 'nation', 'first', 'undergradu', 'inform', 'warfar', 'laboratori', 'academi', 'twice', 'receiv', 'academi', 'comput', 'scienc', 'research', 'excel', 'award']",{'inform'},Y
1571,At UTSA  Dr. White continues to develop and teach courses on computer and  network security.,"['utsa', 'white', 'continu', 'develop', 'teach', 'cours', 'comput', 'network', 'secur']","{'secur', 'develop', 'network'}",Y
1572,He has also been very active in the development and  presentation of cyber security exercises for states and communities  around the nation and with the development of training designed to  help states and communities develop viable and sustainable cyber  security programs.,"['also', 'activ', 'develop', 'present', 'cyber', 'secur', 'exercis', 'state', 'commun', 'around', 'nation', 'develop', 'train', 'design', 'help', 'state', 'commun', 'develop', 'viabl', 'sustain', 'cyber', 'secur', 'program']","{'secur', 'develop', 'cyber'}",Y
1573,He very active in development of cyber security  competitions and was instrumental in the development of NCCDC and  CyberPatriot.,"['activ', 'develop', 'cyber', 'secur', 'competit', 'instrument', 'develop', 'nccdc', 'cyberpatriot']","{'secur', 'develop', 'cyber'}",Y
1574,Dr. White has written numerous articles and conference papers on  computer security.,"['white', 'written', 'numer', 'articl', 'confer', 'paper', 'comput', 'secur']",{'secur'},Y
1575,He is also the co-author for five textbooks on security  and has written chapters for two others.,"['also', 'five', 'textbook', 'secur', 'written', 'chapter', 'two', 'other']",{'secur'},Y
1576,"His current research interests  include an examination of organizational issues affecting computer  security, high-speed intrusion detection, infrastructure protection,  community cyber incident response, and the development of the  Community Cyber Security Maturity Model (CCSMM).","['current', 'research', 'interest', 'includ', 'examin', 'organiz', 'issu', 'affect', 'comput', 'secur', 'intrus', 'detect', 'infrastructur', 'protect', 'commun', 'cyber', 'incid', 'respons', 'develop', 'commun', 'cyber', 'secur', 'matur', 'model', 'ccsmm']","{'secur', 'develop', 'cyber', 'includ'}",Y
1577,59  Cybersecurity Games: Building Tomorrow’s Workforce© Copyright 2016 Katzcy Consulting.,"['cybersecur', 'game', 'build', 'tomorrow', 'workforc', 'copyright', 'katzci', 'consult']",{'cybersecur'},Y
1578,For Release on Delivery  Expected at 2:00 p.m.,"['releas', 'deliveri', 'expect']",set(),N
1579,"ET  Tuesday, April 4, 2017     United States Government Accountability Office    Testimony         Before the Subcommittee on Information      Technology, Committee on Oversight      and Government Reform, House of        Representatives  CYBERSECURITY  Federal Efforts Are Under  Way That May Address  Workforce Challenges   Statement of Nick Marinos, Director, Cybersecurity and  Information Management Issues             GAO-17-533T       April 4, 2017  CYBERSECURITY  Federal Efforts Are Under Way That May  Address Workforce Challenges       Highlights of GAO-17-533T, a testimony  before the Subcommittee on Information  Technology, Committee on Oversight and  Government Reform, House of  Representatives   Why GAO Did This Study  The federal government faces an ever- evolving array of cyber-based threats  to its systems and information.","['et', 'tuesday', 'april', 'unit', 'state', 'govern', 'account', 'offic', 'testimoni', 'subcommitte', 'inform', 'technolog', 'committe', 'oversight', 'govern', 'reform', 'hous', 'repres', 'cybersecur', 'feder', 'effort', 'way', 'may', 'address', 'workforc', 'challeng', 'statement', 'nick', 'marino', 'director', 'cybersecur', 'inform', 'manag', 'issu', 'april', 'cybersecur', 'feder', 'effort', 'way', 'may', 'address', 'workforc', 'challeng', 'highlight', 'testimoni', 'subcommitte', 'inform', 'technolog', 'committe', 'oversight', 'govern', 'reform', 'hous', 'repres', 'gao', 'studi', 'feder', 'govern', 'face', 'evolv', 'array', 'threat', 'system', 'inform']","{'manag', 'cybersecur', 'inform', 'technolog'}",Y
1580,"Further,  federal systems and networks are  inherently at risk because of their  complexity, technological diversity, and  geographic dispersion, among other  reasons.","['feder', 'system', 'network', 'inher', 'risk', 'complex', 'technolog', 'divers', 'geograph', 'dispers', 'among', 'reason']","{'network', 'technolog'}",Y
1581,GAO has designated the  protection of federal information  systems as a government-wide high- risk area since 1997.,"['gao', 'design', 'protect', 'feder', 'inform', 'system', 'risk', 'area', 'sinc']",{'inform'},Y
1582,"In 2001, GAO  introduced strategic government-wide  human capital management as another  area of high risk.","['gao', 'introduc', 'strateg', 'human', 'capit', 'manag', 'anoth', 'area', 'high', 'risk']",{'manag'},Y
